CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
71.476.527/0001-35;2021-03-31;2;CONSTRUTORA TENDA S.A.;021148;ITR;104573;2021-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104573
71.673.990/0001-77;2021-03-31;1;NATURA COSMETICOS S.A.;019550;ITR;103933;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103933
73.178.600/0001-18;2021-03-31;1;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;014460;ITR;104029;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104029
73.903.718/0001-61;2021-03-31;1;SNB PARTICIPACOES SA;014303;ITR;103640;2021-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103640
75.315.333/0001-09;2021-03-31;1;ATACADÃO S.A.;024171;ITR;103804;2021-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103804
75.609.123/0001-23;2021-03-31;1;OURO VERDE LOCACAO E SERVICO S.A.;023280;ITR;103622;2021-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103622
76.483.817/0001-20;2021-03-31;1;CIA PARANAENSE DE ENERGIA - COPEL;014311;ITR;103443;2021-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103443
76.484.013/0001-45;2021-03-31;1;CIA SANEAMENTO DO PARANA - SANEPAR;018627;ITR;104040;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104040
76.535.764/0001-43;2021-03-31;1;OI S.A. - EM RECUPERAÇÃO JUDICIAL;011312;ITR;103972;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103972
76.535.764/0001-43;2021-03-31;2;OI S.A. - EM RECUPERAÇÃO JUDICIAL;011312;ITR;106352;2021-07-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106352
78.876.950/0001-71;2021-03-31;1;CIA HERING;014761;ITR;103901;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103901
79.430.682/0001-22;2021-03-31;1;FARMÁCIA E DROGARIA NISSEI S.A.;025429;ITR;104424;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104424
80.227.184/0001-66;2021-03-31;1;METALGRAFICA IGUACU S.A.;008605;ITR;104003;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104003
81.243.735/0001-48;2021-03-31;1;POSITIVO TECNOLOGIA S.A.;020362;ITR;103925;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103925
82.508.433/0001-17;2021-03-31;1;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;016861;ITR;104194;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104194
82.636.986/0001-55;2021-03-31;1;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;011223;ITR;104221;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104221
82.640.558/0001-04;2021-03-31;1;KARSTEN S.A.;004146;ITR;104445;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104445
82.643.537/0001-34;2021-03-31;1;ELECTRO ACO ALTONA S.A.;005380;ITR;103217;2021-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103217
82.901.000/0001-27;2021-03-31;1;INTELBRAS S.A.;025453;ITR;103669;2021-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103669
82.981.929/0001-03;2021-03-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;ITR;104648;2021-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104648
82.982.075/0001-80;2021-03-31;1;TEXTIL RENAUXVIEW S.A.;007544;ITR;104234;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104234
83.475.913/0001-91;2021-03-31;1;PBG S/A;013773;ITR;104347;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104347
83.878.892/0001-55;2021-03-31;1;CENTRAIS ELET DE SANTA CATARINA S.A.;002461;ITR;103572;2021-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103572
84.429.695/0001-11;2021-03-31;1;WEG S.A.;005410;ITR;103112;2021-04-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103112
84.683.374/0001-49;2021-03-31;1;TUPY S.A.;006343;ITR;103132;2021-04-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103132
84.683.408/0001-03;2021-03-31;1;DOHLER S.A.;005207;ITR;103979;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103979
84.683.671/0001-94;2021-03-31;1;WETZEL S.A. EM RECUPERAÇÃO JUDICIAL;011991;ITR;104051;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104051
84.693.183/0001-68;2021-03-31;1;SCHULZ S.A.;014664;ITR;103897;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103897
85.041.333/0001-11;2021-03-31;1;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;015407;ITR;104464;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104464
85.778.074/0001-06;2021-03-31;1;METALURGICA RIOSULENSE S.A.;013439;ITR;104002;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104002
86.375.425/0001-09;2021-03-31;1;METISA METALURGICA TIMBOENSE S.A.;008753;ITR;103454;2021-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103454
86.550.951/0001-50;2021-03-31;1;POMIFRUTAS S/A;019658;ITR;104175;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104175
87.043.832/0001-73;2021-03-31;1;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;010561;ITR;103387;2021-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103387
87.456.562/0001-22;2021-03-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;013285;ITR;104020;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104020
87.762.563/0001-03;2021-03-31;1;CIA HABITASUL DE PARTICIPACOES;003298;ITR;104249;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104249
88.610.126/0001-29;2021-03-31;1;FRAS-LE S.A.;006211;ITR;103888;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103888
88.610.191/0001-54;2021-03-31;1;MUNDIAL S.A. - PRODUTOS DE CONSUMO;005312;ITR;104304;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104304
88.611.835/0001-29;2021-03-31;1;MARCOPOLO S.A.;008451;ITR;103331;2021-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103331
88.613.658/0001-10;2021-03-31;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;ITR;104431;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104431
89.086.144/0001-16;2021-03-31;1;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;014109;ITR;104031;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104031
89.086.144/0001-16;2021-03-31;2;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;014109;ITR;104182;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104182
89.096.457/0001-55;2021-03-31;1;SLC AGRICOLA S.A.;020745;ITR;103929;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103929
89.463.822/0001-12;2021-03-31;1;LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL;020060;ITR;104377;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104377
89.637.490/0001-45;2021-03-31;1;KLABIN S.A.;012653;ITR;103729;2021-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103729
89.637.490/0001-45;2021-03-31;2;KLABIN S.A.;012653;ITR;104228;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104228
89.723.993/0001-33;2021-03-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;ITR;104410;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104410
89.850.341/0001-60;2021-03-31;1;GRENDENE S.A.;019615;ITR;103181;2021-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103181
90.076.886/0001-40;2021-03-31;1;MINUPAR PARTICIPACOES S.A.;013765;ITR;106120;2021-06-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106120
90.400.888/0001-42;2021-03-31;1;BCO SANTANDER (BRASIL) S.A.;020532;ITR;103127;2021-04-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103127
90.441.460/0001-48;2021-03-31;1;UNICASA INDÚSTRIA DE MÓVEIS S.A.;022780;ITR;103486;2021-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103486
91.333.666/0001-17;2021-03-31;1;RECRUSUL S.A.;012572;ITR;103766;2021-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103766
91.495.499/0001-00;2021-03-31;1;STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS;024201;ITR;103857;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103857
91.669.747/0001-92;2021-03-31;1;FINANSINOS S.A.- CREDITO FINANC E INVEST;006076;ITR;103541;2021-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103541
91.983.056/0001-69;2021-03-31;1;KEPLER WEBER S.A.;007870;ITR;103134;2021-04-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103134
92.012.467/0001-70;2021-03-31;1;GRAZZIOTIN S.A.;004537;ITR;104264;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104264
92.660.570/0001-26;2021-03-31;1;TREVISA INVESTIMENTOS S.A.;008192;ITR;104491;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104491
92.660.570/0001-26;2021-03-31;2;TREVISA INVESTIMENTOS S.A.;008192;ITR;104789;2021-05-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104789
92.665.611/0001-77;2021-03-31;1;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;009342;ITR;104481;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104481
92.690.783/0001-09;2021-03-31;1;METALURGICA GERDAU S.A.;008656;ITR;103384;2021-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103384
92.693.019/0001-89;2021-03-31;1;PANATLANTICA S.A.;000094;ITR;104023;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104023
92.702.067/0001-96;2021-03-31;1;BCO ESTADO DO RIO GRANDE DO SUL S.A.;001210;ITR;103891;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103891
92.715.812/0001-31;2021-03-31;1;CIA ESTADUAL GER.TRANS.ENER.ELET-CEEE-GT;003204;ITR;105819;2021-06-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105819
92.715.812/0001-31;2021-03-31;2;CIA ESTADUAL GER.TRANS.ENER.ELET-CEEE-GT;003204;ITR;105854;2021-06-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105854
92.721.232/0001-57;2021-03-31;1;BANRISUL ARMAZENS GERAIS SA;015822;ITR;104208;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104208
92.749.225/0001-63;2021-03-31;1;HERCULES S.A. FABRICA DE TALHERES;006629;ITR;104301;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104301
92.754.738/0001-62;2021-03-31;1;LOJAS RENNER S.A.;008133;ITR;104030;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104030
92.781.335/0001-02;2021-03-31;1;TAURUS ARMAS S.A.;006173;ITR;103485;2021-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103485
92.791.243/0001-03;2021-03-31;1;IRANI PAPEL E EMBALAGEM S.A.;002429;ITR;103193;2021-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103193
92.802.784/0001-90;2021-03-31;1;CIA RIOGRANDENSE DE SANEAMENTO;016748;ITR;104343;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104343
92.934.215/0001-06;2021-03-31;1;BANRISUL CARTÕES S.A.;024554;ITR;103892;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103892
93.828.986/0001-73;2021-03-31;1;CEMEPE INVESTIMENTOS S.A.;013854;ITR;103861;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103861
94.813.102/0001-70;2021-03-31;1;TRÊS TENTOS AGROINDUSTRIAL S/A;025950;ITR;105766;2021-06-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105766
95.426.862/0001-97;2021-03-31;1;EXCELSIOR ALIMENTOS S.A.;001570;ITR;103601;2021-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103601
96.298.013/0001-68;2021-03-31;1;PACAEMBU CONSTRUTORA S.A.;025143;ITR;103947;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103947
96.418.264/0218-02;2021-03-31;1;LOJAS QUERO QUERO S.A.;025038;ITR;103411;2021-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103411
97.191.902/0001-94;2021-03-31;1;CONSERVAS ODERICH S.A.;004693;ITR;104460;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104460
97.191.902/0001-94;2021-03-31;2;CONSERVAS ODERICH S.A.;004693;ITR;104743;2021-05-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104743
97.837.181/0001-47;2021-03-31;1;DURATEX S.A.;021091;ITR;103186;2021-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103186
